,CardID,FDate,LineCode_O,PLat_O,Time_O,Station_O,LineCode_D,PLat_D,Time_D,Station_D
1544,2181402627,1398/06/23,70,F23,22185,4133,94,D43,23159,2297
1545,3792746332,1398/06/23,9,A50,48754,1101,70,M62,50130,1887
1546,2115743348,1398/06/23,70,M80,28003,1887,94,D43,56027,2297
1547,721929182,1398/06/23,79,M53,44251,1881,70,M80,70040,1887
1548,1529628558,1398/06/23,71,E220,36882,3162,71,A125,41920,3162
1549,2855860286,1398/06/23,71,C44,33606,3162,71,N67,35618,3162
1550,2239134149,1398/06/23,71,E30,27255,1343,71,C44,34563,1343
1551,2026522186,1398/06/23,71,C44,55914,3162,71,E85,58180,1343
1552,235982394,1398/06/23,71,E30,46991,1343,71,E220,48394,3162
1553,4059163181,1398/06/23,71,E49,25453,3162,80,N170,26076,1690
1554,3547589988,1398/06/23,71,E49,25453,3162,83,A40,26080,2309
1555,722135109,1398/06/23,91,E220,33383,3799,71,E85,35309,3162
1556,3206289636,1398/06/23,71,F14,29837,3162,82,F67,30672,3622
1557,2621451724,1398/06/23,73,M35,37934,3251,73,C39,49590,3996
1558,1293953022,1398/06/23,73,C39,49591,3996,73,N76,59848,3996
1559,3209941700,1398/06/23,73,M35,30733,3996,73,C39,70423,3251
1560,3152823214,1398/06/23,73,M35,27046,3251,73,C39,63221,3998
1561,1416899273,1398/06/23,73,M35,27134,3251,73,C39,63223,3998
1562,996667118,1398/06/23,73,E58,28961,3251,73,E58,38511,3251
1563,3209630484,1398/06/23,73,E58,29044,3251,73,E58,45432,3251
1564,2048208114,1398/06/23,73,E58,43214,3996,73,N76,68958,3251
1565,4276342386,1398/06/23,73,E58,45428,3251,73,N76,59771,3996
1566,2961992965,1398/06/23,73,M35,21781,3996,73,N76,59515,3996
1567,3632127676,1398/06/23,73,M35,27134,3251,73,N76,68904,3251
1568,1002672087,1398/06/23,73,M35,30711,3996,73,N76,68944,3251
1569,1837734733,1398/06/23,73,N76,56128,3996,73,N76,68895,3251
1570,3679931372,1398/06/23,73,N76,59790,3996,73,N76,70453,3996
1571,427565886,1398/06/23,85,A54,33310,1294,74,E157,44144,4131
1572,427565886,1398/06/23,74,E157,44144,4131,74,F14,48821,4131
1573,796443982,1398/06/23,85,M210,50556,1258,74,M138,53043,4131
1574,3558402465,1398/06/23,75,C50,22752,1897,75,M152,69682,3568
1575,3630785244,1398/06/23,76,E115,34447,3414,76,A66,42266,3414
1576,710673909,1398/06/23,76,A66,42393,3414,76,M162,65721,3414
1577,2182658931,1398/06/23,76,B119,36762,3410,76,A66,42474,3414
1578,2181825219,1398/06/23,76,B119,23882,3414,76,N34,72906,3414
1579,3649815108,1398/06/23,76,E225,38457,1552,76,B119,50363,1552
1580,2680654484,1398/06/23,94,B76,32406,1899,76,B119,50476,1552
1581,2680654484,1398/06/23,76,B119,50476,1552,94,E25,60596,3050
1582,3445059644,1398/06/23,76,B13,27629,3414,86,D14,47314,3354
1583,211508555,1398/06/23,76,B13,27683,3414,76,N22,66710,1552
1584,1958205780,1398/06/23,86,N200,33996,2428,76,B13,69469,3332
1585,1416464505,1398/06/23,86,D14,31421,3414,76,D77,37345,3321
1586,234196154,1398/06/23,92,M163,30523,1220,76,E225,34782,3414
1587,736027360,1398/06/23,86,N122,22167,3414,91,D78,23069,3799
1588,736027360,1398/06/23,91,D78,23069,3799,76,F107,54376,3414
1589,2137832733,1398/06/23,86,E114,23301,3414,76,F107,54555,3414
1590,3206003924,1398/06/23,86,E114,23628,3414,80,F115,26057,1690
1591,3206003924,1398/06/23,80,F115,26057,1690,76,F107,54670,3414
1592,3208521077,1398/06/23,76,F131,22150,3414,91,N183,23144,3799
1593,3678662220,1398/06/23,86,F151,24804,3414,76,F131,29928,1552
1594,3678662220,1398/06/23,76,F131,29928,1552,76,M162,51893,3414
1595,211130700,1398/06/23,86,N171,23670,3414,76,M119,29317,3414
1596,722070058,1398/06/23,86,F116,22695,3414,76,M119,56388,1552
1597,4059601261,1398/06/23,86,E114,23380,3414,76,M119,63508,1552
1598,4059601261,1398/06/23,76,M119,63508,1552,86,F119,65351,3024
1599,2183606371,1398/06/23,76,N192,24854,3414,76,M13,52017,3414
1600,1837728045,1398/06/23,86,D14,31172,3414,76,M13,57429,3411
1601,2497984717,1398/06/23,86,N171,23486,3414,76,M162,51843,3414
1602,3603697692,1398/06/23,86,N171,23131,3414,76,M162,58472,3414
1603,262348817,1398/06/23,86,D14,31386,3414,76,M162,44352,3414
1604,1550141845,1398/06/23,76,M84,24625,3414,76,N34,73225,3414
1605,1834852973,1398/06/23,76,N192,24736,3414,86,F151,68392,3414
1606,3206437092,1398/06/23,76,N192,24790,3414,91,C66,25731,3799
1607,1598507588,1398/06/23,76,N22,25338,3414,80,E61,25968,1690
1608,2053020098,1398/06/23,86,A26,23959,3414,76,N22,66731,1552
1609,555400430,1398/06/23,76,N22,45736,3354,81,F42,64259,2894
1610,1844705812,1398/06/23,77,B37,33732,1126,77,E231,65600,2780
1611,3558316449,1398/06/23,77,F39,28911,2682,77,B37,46768,1126
1612,721855778,1398/06/23,91,E152,26238,3799,77,B37,53647,2280
1613,982212651,1398/06/23,94,B117,34656,3049,77,B63,36477,2280
1614,1407249943,1398/06/23,77,C28,32410,1126,92,F112,33514,1644
1615,2740994196,1398/06/23,77,F39,23267,2280,77,C28,56718,1126
1616,555363038,1398/06/23,92,D39,25504,1644,77,C28,64207,2280
1617,4240899895,1398/06/23,77,F12,26537,1126,77,C28,64276,2280
1618,1529103934,1398/06/23,77,F12,26522,1126,77,C28,67725,1126
1619,1781259620,1398/06/23,77,E196,27019,2280,77,F148,66389,2280
1620,1407178738,1398/06/23,94,E86,46467,2297,77,E196,68905,2280
1621,2681615550,1398/06/23,77,E199,24267,2280,85,D30,25514,2752
1622,623457813,1398/06/23,92,F112,66003,1220,77,E199,68291,2674
1623,2503356228,1398/06/23,8,N118,34832,1393,77,E231,35541,2280
1624,1530493166,1398/06/23,77,M114,35704,2280,77,F148,51261,2280
1625,3213656996,1398/06/23,92,D58,35816,1302,77,F39,45554,2293
1626,974240549,1398/06/23,79,A150,25908,4054,80,B11,27144,1690
1627,2239157598,1398/06/23,79,A150,32993,4054,79,M53,44434,1881
1628,3405802019,1398/06/23,79,A150,33209,4054,79,M160,48517,1372
1629,869414534,1398/06/23,79,N158,31034,1881,79,A150,63182,1111
1630,361125828,1398/06/23,83,N181,37486,2524,79,E44,69384,1881
1631,473695722,1398/06/23,83,N181,37341,2524,79,E44,39337,1371
1632,2124243796,1398/06/23,9,A38,32928,1110,79,N158,70660,4054
1633,2044301534,1398/06/23,8,F29,31383,2795,8,E110,60211,4098
1634,260841457,1398/06/23,8,E16,30357,1621,8,E110,74225,4098
1635,901035828,1398/06/23,8,M67,24781,4098,8,N118,64349,2795
1636,3214257652,1398/06/23,8,M67,30258,4098,8,N118,69952,4098
1637,2677097860,1398/06/23,8,M67,33080,1393,85,F60,52707,2932
1638,3405920394,1398/06/23,8,N118,23734,2795,91,B54,24588,2422
1639,3166426510,1398/06/23,91,B54,24209,3799,8,N118,64359,2795
1640,869461895,1398/06/23,8,N118,36108,1393,94,D43,39001,2297
1641,2741466340,1398/06/23,92,N19,34103,1169,8,N118,47719,3391
1642,1408307225,1398/06/23,83,A161,55411,1690,80,A143,72413,1900
1643,1834785533,1398/06/23,80,B11,26801,1690,80,F115,62850,1690
1644,3631496780,1398/06/23,80,B11,27166,1690,80,F115,63036,1690
1645,2680615518,1398/06/23,85,E189,25923,2932,80,B11,27170,1690
1646,2589983748,1398/06/23,80,C61,23215,1690,97,A38,26724,1890
1647,3794125516,1398/06/23,91,D22,21526,3799,80,D19,22260,1690
1648,2123023828,1398/06/23,80,D46,23899,1690,97,A38,26722,1890
1649,3547623332,1398/06/23,82,F132,23299,2304,80,D46,24073,1690
1650,183806774,1398/06/23,80,F115,25978,1690,81,A122,66047,1885
1651,2123106004,1398/06/23,80,F115,26136,1690,80,F115,63019,1690
1652,4246083207,1398/06/23,80,F88,24699,1690,80,F115,62843,1690
1653,4246083207,1398/06/23,80,F115,62843,1690,82,B70,64627,2304
1654,2239173962,1398/06/23,92,D39,25636,1644,80,F115,63024,1690
1655,2048238034,1398/06/23,86,N171,23444,3414,80,F133,24052,1690
1656,555541566,1398/06/23,86,F151,24378,3414,80,M110,25284,1690
1657,3629902044,1398/06/23,86,F151,24748,3414,80,M110,25460,1690
1658,3150984014,1398/06/23,80,N101,26906,2523,92,E16,66189,1220
1659,3794847100,1398/06/23,80,N81,22778,1900,82,F132,24800,3622
1660,3630882076,1398/06/23,86,E114,23163,3414,80,N95,24232,1690
1661,4075942858,1398/06/23,86,A26,24001,3414,80,N95,24620,1690
1662,1528752206,1398/06/23,82,B59,34558,2304,80,N95,44396,1690
1663,1001854254,1398/06/23,81,A122,30326,1885,81,M154,42951,1885
1664,427997742,1398/06/23,81,A122,32259,2894,81,A132,42091,2894
1665,3150612014,1398/06/23,81,A132,42086,2894,81,F69,65549,2322
1666,2507756276,1398/06/23,81,A132,31932,1410,81,F69,65025,1885
1667,4245244391,1398/06/23,81,F124,34289,1885,81,A132,35711,1410
1668,721753747,1398/06/23,81,A139,35558,2894,81,F126,44612,2987
1669,1001050718,1398/06/23,81,A139,43076,2894,81,F126,66951,2627
1670,869192197,1398/06/23,81,A139,55123,1885,9,N179,60776,1236
1671,1832517197,1398/06/23,81,F42,59406,2894,81,A139,69316,1885
1672,808574306,1398/06/23,81,E140,29229,2894,81,E140,51572,1885
1673,2742960788,1398/06/23,81,F42,56912,1885,81,E140,69812,1885
1674,1371267694,1398/06/23,81,F69,50760,2894,81,E140,72092,2894
1675,3650394660,1398/06/23,81,F69,57711,1885,81,E140,72338,2894
1676,1831452301,1398/06/23,81,E140,39145,1410,81,F42,49675,2894
1677,3678298076,1398/06/23,9,A45,45730,1110,81,F124,70004,2894
1678,1529449406,1398/06/23,81,F126,66165,1885,81,F126,66800,2894
1679,721950731,1398/06/23,81,F126,67060,2627,81,F126,72914,2894
1680,3997054580,1398/06/23,81,F69,65488,1410,81,F126,73240,2894
1681,262954865,1398/06/23,91,N178,31689,2286,81,F42,52533,1885
1682,3678986124,1398/06/23,81,M154,45946,2894,81,F42,68802,2894
1683,4268664418,1398/06/23,81,F42,28502,2320,81,M154,47722,1885
1684,3446733932,1398/06/23,81,F69,36451,2894,81,M154,42946,1885
1685,4265654738,1398/06/23,9,A35,25370,1101,81,M154,28734,1885
1686,721953153,1398/06/23,82,E34,27988,2304,82,B59,34562,2304
1687,721953008,1398/06/23,82,F67,22388,2304,82,B59,39421,3622
1688,2742522644,1398/06/23,82,F67,22252,2304,82,B59,55930,3622
1689,3649222756,1398/06/23,82,B70,40301,2304,82,B59,56129,3622
1690,721736229,1398/06/23,82,F67,22003,2304,82,B59,56313,3622
1691,2677316020,1398/06/23,82,F78,22886,2304,82,B59,61315,3622
1692,721910747,1398/06/23,82,E34,34101,3622,82,B70,43113,3622
1693,1844860356,1398/06/23,82,E34,34104,3622,82,B70,43116,3622
1694,2508857892,1398/06/23,82,F132,27827,2304,82,B70,45565,2304
1695,3154234382,1398/06/23,82,F67,22391,2304,82,B70,64296,2304
1696,3151958942,1398/06/23,94,E25,55802,2297,82,B70,66969,3622
1697,1528863822,1398/06/23,94,E25,55805,2297,82,B70,66980,3622
1698,3151558574,1398/06/23,82,F78,22911,2304,82,B70,69445,2304
1699,2123389796,1398/06/23,85,D73,32024,2933,82,B70,69584,2304
1700,2239171296,1398/06/23,82,E34,28252,2304,82,F67,45992,2304
1701,2122857396,1398/06/23,82,F78,25428,3611,82,F132,62880,3622
1702,3678894604,1398/06/23,91,N174,22631,3799,83,A161,24086,1690
1703,2052742754,1398/06/23,85,M210,54658,1294,83,A161,55385,1690
1704,2232241875,1398/06/23,83,N181,22542,1690,83,A161,72454,2524
1705,3555838737,1398/06/23,91,M127,38455,3799,83,D16,40452,1690
1706,3677701100,1398/06/23,92,E98,38260,1644,83,D16,49675,1690
1707,234347802,1398/06/23,83,F102,26949,2770,85,F164,70071,2932
1708,2116126004,1398/06/23,83,F32,36996,1690,97,A38,47946,1890
1709,3106740005,1398/06/23,91,N191,35090,3799,83,F32,41212,2524
1710,3446709660,1398/06/23,83,N181,61204,2524,84,F22,69234,1892
1711,262148545,1398/06/23,83,N66,32692,1690,91,B32,46783,2286
1712,3793325420,1398/06/23,96,F166,22867,1439,84,B51,64835,1447
1713,2507840788,1398/06/23,84,F22,57221,1892,84,B51,64985,1447
1714,1527796014,1398/06/23,84,N90,23759,1447,97,E221,72940,1682
1715,737429552,1398/06/23,84,N90,24027,1447,84,N90,32498,1892
1716,2680061518,1398/06/23,85,D30,57092,2932,85,E189,67768,1258
1717,4246144695,1398/06/23,91,D63,23266,3799,85,D30,73027,1294
1718,722234507,1398/06/23,85,E53,23108,2932,85,D30,73030,1294
1719,482492500,1398/06/23,9,E12,26263,1101,85,D38,45638,1294
1720,3213215028,1398/06/23,85,N172,62674,1718,85,D38,65819,2932
1721,4276501474,1398/06/23,85,D73,24625,2932,94,D43,65085,1899
1722,3678873500,1398/06/23,9,E126,59210,1101,85,D73,62845,2932
1723,3152339262,1398/06/23,92,A116,23672,1644,85,D73,62855,2932
1724,3630276940,1398/06/23,85,D81,22722,2932,85,D81,55413,1294
1725,1578286020,1398/06/23,85,E66,43002,1294,85,E143,65554,2933
1726,1524166916,1398/06/23,85,E189,25773,2932,85,M210,69046,1294
1727,4278541282,1398/06/23,85,E53,23540,2932,86,E114,25377,1552
1728,4278541282,1398/06/23,86,E114,25377,1552,86,N200,61311,1628
1729,3649122356,1398/06/23,85,F109,23941,2932,94,E54,24677,2297
1730,3213953364,1398/06/23,9,A38,32244,1236,85,F109,48451,1294
1731,4058158765,1398/06/23,94,E153,40446,3332,85,F109,52099,2932
1732,982280475,1398/06/23,85,F120,48614,2932,92,D39,73715,2491
1733,343048164,1398/06/23,92,M163,21782,1644,85,F164,49481,1294
1734,3678475708,1398/06/23,85,F164,43288,2653,92,F112,64899,1644
1735,1529409598,1398/06/23,85,F28,61105,1294,9,B125,61804,1101
1736,3207707108,1398/06/23,86,A26,24000,3414,94,B76,24797,1899
1737,4279132658,1398/06/23,86,A26,30112,3024,86,N164,55797,1552
1738,2138451437,1398/06/23,86,N122,21909,3414,86,A69,64149,1552
1739,2137027693,1398/06/23,86,D14,30943,3414,86,F119,53693,1628
1740,721706956,1398/06/23,86,D14,31190,3414,91,E127,38703,2286
1741,3152979566,1398/06/23,86,D14,31390,3414,86,D14,40386,1552
1742,2498637828,1398/06/23,86,N122,21808,3414,91,D78,23067,3799
1743,2506621492,1398/06/23,91,E53,64987,2286,86,N122,67531,3608
1744,3256280781,1398/06/23,86,N171,23177,3414,94,E25,24132,2297
1745,721909188,1398/06/23,86,N171,23307,3414,91,E35,24163,2286
1746,3794869660,1398/06/23,9,A35,25027,1101,9,A45,69534,1109
1747,1529716958,1398/06/23,9,A35,25291,1101,92,E99,57539,1270
1748,3792214428,1398/06/23,9,A35,33748,1236,92,E99,80398,1220
1749,2481930404,1398/06/23,9,A35,33791,1236,9,A45,39832,1109
1750,2481930404,1398/06/23,9,A45,39832,1153,9,A38,60332,1236
1751,722106266,1398/06/23,9,M198,42493,1106,9,A35,51146,1236
1752,428534494,1398/06/23,9,A35,55897,1236,92,A116,62614,1644
1753,3792286828,1398/06/23,94,D43,69112,3050,9,A35,70457,1101
1754,3152762654,1398/06/23,9,A35,38015,1104,9,A38,64481,1236
1755,3680223900,1398/06/23,9,A35,48878,1304,9,A35,60956,1110
1756,1415282297,1398/06/23,9,A38,23981,1101,9,E12,44204,1107
1757,2239154406,1398/06/23,9,A38,32051,1236,9,M198,42488,1106
1758,4276382754,1398/06/23,9,A38,32056,1236,9,E126,59014,1101
1759,3678812108,1398/06/23,9,A38,32104,1236,92,F112,36969,1220
1760,233208890,1398/06/23,9,A38,32175,1236,9,B125,45597,1108
1761,2228820419,1398/06/23,9,A45,29180,1101,9,A38,62957,1101
1762,2228820419,1398/06/23,9,A38,62957,1101,92,M163,70338,1220
1763,3632219900,1398/06/23,9,B125,61359,1101,9,A38,70452,1101
1764,538050558,1398/06/23,9,A38,27397,1153,9,F97,34540,1101
1765,2138584637,1398/06/23,9,A38,32879,1110,9,M198,42493,1106
1766,869428283,1398/06/23,9,A45,22315,1101,9,B125,61536,1101
1767,3791717372,1398/06/23,9,A45,39989,1153,9,A45,46431,1110
1768,721745545,1398/06/23,9,N111,37813,1101,9,A45,46316,1110
1769,234103418,1398/06/23,9,A50,60915,1104,9,E126,67552,1110
1770,3152372206,1398/06/23,9,B125,29289,1236,9,F97,34544,1101
1771,3997248404,1398/06/23,9,B125,35934,1101,92,E22,44539,1644
1772,3209369892,1398/06/23,9,B125,41613,1101,9,E126,59151,1101
1773,4278467794,1398/06/23,9,M198,23370,1101,9,B125,61505,1101
1774,3632014524,1398/06/23,9,M198,32756,1304,9,B75,33376,1107
1775,2740498612,1398/06/23,9,N179,29779,1109,9,E12,50022,1236
1776,262030321,1398/06/23,9,M198,24682,1236,9,E12,28998,1108
1777,2123837332,1398/06/23,9,N179,40580,1304,9,E12,44135,1703
1778,3151342622,1398/06/23,94,E86,30601,2035,9,E12,48032,1110
1779,2498031533,1398/06/23,9,F97,26242,1153,9,F97,48678,1236
1780,2741614676,1398/06/23,9,M198,62988,1102,92,E99,72401,1220
1781,2239181411,1398/06/23,9,N111,37837,1101,92,E243,72618,1644
1782,1598531252,1398/06/23,91,B71,34843,2448,91,D12,73990,2286
1783,2184028435,1398/06/23,91,E53,27637,3799,91,C66,76356,3799
1784,261114145,1398/06/23,91,D22,21965,3799,92,M163,68548,1644
1785,2680475230,1398/06/23,91,M199,21870,3799,91,N191,53720,2286
1786,2505070340,1398/06/23,91,N174,22568,3799,94,E63,23193,2297
1787,869301518,1398/06/23,94,B24,45672,1899,94,C22,57506,2297
1788,736931152,1398/06/23,92,E84,46182,1644,92,A116,66342,1220
1789,115842995,1398/06/23,92,D39,25572,1644,92,E84,47842,1220
1790,1527600526,1398/06/23,92,E243,72208,1644,92,D39,77595,1644
1791,1407181774,1398/06/23,92,D39,67711,1502,92,D67,69346,1220
1792,2124890692,1398/06/23,92,N127,24574,1644,92,E16,66445,1220
1793,721929956,1398/06/23,92,N49,22767,1644,92,E84,27065,1220
1794,2138979053,1398/06/23,92,F112,33432,1644,92,M163,59685,1644
1795,211533579,1398/06/23,94,B117,34663,2796,92,F112,65995,1220
1796,2492357668,1398/06/23,94,B117,21030,2297,94,E47,61937,1899
1797,2183935507,1398/06/23,94,D43,26590,1899,94,B24,59541,3624
1798,3151631262,1398/06/23,94,E128,25467,1899,94,B76,59390,2297
1799,1598783812,1398/06/23,94,E54,38289,2307,94,B76,62360,2297
1800,233309866,1398/06/23,94,E153,27216,2142,94,B76,62637,2297
1801,1407240923,1398/06/23,94,C22,68886,2297,94,C22,70348,1899
1802,1611932683,1398/06/23,94,E86,22611,2297,94,D11,29528,2796
1803,174452838,1398/06/23,94,D43,26643,1899,94,E153,50185,2060
1804,4057724797,1398/06/23,94,E54,24140,2297,94,E25,52745,1899
1805,262024961,1398/06/23,96,A38,24756,1891,96,A38,37234,1439
1806,3648598084,1398/06/23,96,A38,31639,1439,96,D71,69139,1891
1807,3254255101,1398/06/23,96,D71,37892,1891,96,A38,46032,1891
1808,3996905204,1398/06/23,96,A38,53395,1439,96,D71,66775,1439
1809,721733619,1398/06/23,96,B43,22570,1439,96,B43,41377,1439
1810,3405959994,1398/06/23,96,D71,27295,3667,96,D71,66785,1439
1811,3676200882,1398/06/23,96,F166,22862,1439,97,M147,48573,1682
1812,3405861513,1398/06/23,97,A38,26583,1890,97,M41,69962,1890
1813,261686801,1398/06/23,97,A38,26726,1890,97,E221,71636,1890
1814,3202800548,1398/06/23,97,A38,30245,1890,97,M41,60857,1682
1815,2621665884,1398/06/23,97,A38,30249,1890,97,E221,46069,1682
1816,260892321,1398/06/23,97,E59,22963,1682,97,A38,66277,1682
1817,4265333890,1398/06/23,97,E125,28383,1890,97,F125,45287,1890
1818,996487902,1398/06/23,97,E125,37785,1682,97,E125,49395,1682
1819,721715212,1398/06/23,97,E125,37789,1682,97,M147,48582,1682
1820,4270001074,1398/06/23,97,E221,38743,1682,97,E125,49397,1682
1821,3181093294,1398/06/23,97,E125,49799,1682,97,M41,60848,1682
1822,4270439730,1398/06/23,97,E221,21819,1682,97,M147,48745,1682
1823,3445675628,1398/06/23,97,M147,29516,1682,97,E221,65855,1890
1824,869420596,1398/06/23,97,M147,48736,1682,97,E221,67765,1682
1825,2125577460,1398/06/23,97,E221,67927,1682,97,M41,71473,1682
1826,3792145532,1398/06/23,97,M147,27525,1890,97,E221,68105,1682
1827,710333381,1398/06/23,97,M41,60848,1682,97,E221,72562,1682
1828,3104912181,1398/06/23,97,M147,48575,1682,97,E221,72817,1682
1829,261963025,1398/06/23,97,M41,60496,1682,97,E221,72833,1682
1830,3256125373,1398/06/23,97,E59,22906,1682,97,M147,52431,1682
1831,981849179,1398/06/23,97,F125,49086,1682,97,M41,71487,1682
1832,3152721422,1398/06/23,97,M147,26399,1682,97,F125,65407,1890
1833,3405947918,1398/06/23,97,M147,26029,1682,97,M147,45529,1682
1834,181764452,1398/06/23,97,M147,29526,1682,97,M41,60414,1682
1835,555775150,1398/06/23,97,M147,48728,1682,97,M41,71476,1682
1836,721753797,1398/06/23,97,M41,60606,1682,97,M41,71458,1682
